01.01.2016 00:00:00.00
   1.157407407e-05 1.157407407e-05  3600000.00  0.6421805597673899E+00  0.1783834888242750E-03   1
  1    13320000.00    13323600.00   0.679398E-07   0.303404E-02   0.117496E+04
  1    13323600.00    13327200.00   0.679398E-07   0.304654E-02   0.118593E+04
  1    13327200.00    13330800.00   0.679398E-07   0.305906E-02   0.119694E+04
  1    13330800.00    13334400.00   0.679398E-07   0.307160E-02   0.120800E+04
  1    13334400.00    13338000.00   0.679398E-07   0.308415E-02   0.121910E+04
  1    13338000.00    13341600.00   0.679398E-07   0.309671E-02   0.123025E+04
  1    13341600.00    13345200.00   0.679398E-07   0.310929E-02   0.124145E+04
  1    13345200.00    13348800.00   0.679398E-07   0.312188E-02   0.125268E+04
  1    13348800.00    13352400.00   0.679398E-07   0.313449E-02   0.126397E+04
  1    13352400.00    13356000.00   0.679398E-07   0.314711E-02   0.127530E+04
  1    13356000.00    13359600.00   0.679398E-07   0.315975E-02   0.128667E+04
  1    13359600.00    13363200.00   0.679398E-07   0.317240E-02   0.129809E+04
  1    13363200.00    13366800.00   0.679398E-07   0.318506E-02   0.130956E+04
  1    13366800.00    13370400.00   0.679398E-07   0.319774E-02   0.132107E+04
  1    13370400.00    13374000.00   0.679398E-07   0.321044E-02   0.133263E+04
  1    13374000.00    13377600.00   0.679398E-07   0.322314E-02   0.134423E+04
  1    13377600.00    13381200.00   0.679398E-07   0.323587E-02   0.135588E+04
  1    13381200.00    13384800.00   0.679398E-07   0.324860E-02   0.136758E+04
  1    13384800.00    13388400.00   0.679398E-07   0.326135E-02   0.137932E+04
  1    13388400.00    13392000.00   0.679398E-07   0.327411E-02   0.139110E+04
  1    13392000.00    13395600.00   0.721065E-07   0.328846E-02   0.140294E+04
  1    13395600.00    13399200.00   0.721065E-07   0.330282E-02   0.141483E+04
  1    13399200.00    13402800.00   0.721065E-07   0.331719E-02   0.142677E+04
  1    13402800.00    13406400.00   0.721065E-07   0.333159E-02   0.143877E+04
  1    13406400.00    13410000.00   0.721065E-07   0.334600E-02   0.145081E+04
  1    13410000.00    13413600.00   0.721065E-07   0.336043E-02   0.146291E+04
  1    13413600.00    13417200.00   0.721065E-07   0.337487E-02   0.147506E+04
  1    13417200.00    13420800.00   0.721065E-07   0.338933E-02   0.148726E+04
  1    13420800.00    13424400.00   0.721065E-07   0.340381E-02   0.149952E+04
  1    13424400.00    13428000.00   0.721065E-07   0.341831E-02   0.151182E+04
  1    13428000.00    13431600.00   0.721065E-07   0.343282E-02   0.152418E+04
  1    13431600.00    13435200.00   0.721065E-07   0.344734E-02   0.153659E+04
  1    13435200.00    13438800.00   0.721065E-07   0.346189E-02   0.154905E+04
  1    13438800.00    13442400.00   0.721065E-07   0.347644E-02   0.156157E+04
  1    13442400.00    13446000.00   0.721065E-07   0.349102E-02   0.157414E+04
  1    13446000.00    13449600.00   0.721065E-07   0.350561E-02   0.158676E+04
  1    13449600.00    13453200.00   0.721065E-07   0.352022E-02   0.159943E+04
  1    13453200.00    13456800.00   0.721065E-07   0.353484E-02   0.161216E+04
  1    13456800.00    13460400.00   0.721065E-07   0.354947E-02   0.162493E+04
  1    13460400.00    13464000.00   0.721065E-07   0.356413E-02   0.163776E+04
  1    13464000.00    13467600.00   0.721065E-07   0.357880E-02   0.165065E+04
  1    13467600.00    13471200.00   0.721065E-07   0.359348E-02   0.166358E+04
  1    13471200.00    13474800.00   0.721065E-07   0.360818E-02   0.167657E+04
  1    13474800.00    13478400.00   0.721065E-07   0.362289E-02   0.168962E+04
  1    13478400.00    13482000.00   0.407407E-07   0.363216E-02   0.170269E+04
  1    13482000.00    13485600.00   0.407407E-07   0.364143E-02   0.171580E+04
  1    13485600.00    13489200.00   0.407407E-07   0.365070E-02   0.172894E+04
  1    13489200.00    13492800.00   0.407407E-07   0.365999E-02   0.174212E+04
  1    13492800.00    13496400.00   0.407407E-07   0.366927E-02   0.175533E+04
  1    13496400.00    13500000.00   0.407407E-07   0.367857E-02   0.176857E+04
  1    13500000.00    13503600.00   0.407407E-07   0.368787E-02   0.178185E+04
  1    13503600.00    13507200.00   0.407407E-07   0.369718E-02   0.179516E+04
  1    13507200.00    13510800.00   0.407407E-07   0.370649E-02   0.180850E+04
  1    13510800.00    13514400.00   0.407407E-07   0.371581E-02   0.182188E+04
  1    13514400.00    13518000.00   0.407407E-07   0.372513E-02   0.183529E+04
  1    13518000.00    13521600.00   0.407407E-07   0.373446E-02   0.184873E+04
  1    13521600.00    13525200.00   0.407407E-07   0.374379E-02   0.186221E+04
  1    13525200.00    13528800.00   0.407407E-07   0.375313E-02   0.187572E+04
  1    13528800.00    13532400.00   0.407407E-07   0.376248E-02   0.188927E+04
  1    13532400.00    13536000.00   0.407407E-07   0.377183E-02   0.190285E+04
  1    13536000.00    13539600.00   0.407407E-07   0.378119E-02   0.191646E+04
  1    13539600.00    13543200.00   0.407407E-07   0.379056E-02   0.193010E+04
  1    13543200.00    13546800.00   0.407407E-07   0.379993E-02   0.194378E+04
  1    13546800.00    13550400.00   0.407407E-07   0.380930E-02   0.195750E+04
  1    13550400.00    13554000.00   0.407407E-07   0.381868E-02   0.197124E+04
  1    13554000.00    13557600.00   0.407407E-07   0.382807E-02   0.198503E+04
  1    13557600.00    13561200.00   0.407407E-07   0.383746E-02   0.199884E+04
  1    13561200.00    13564800.00   0.407407E-07   0.384686E-02   0.201269E+04
  1    13564800.00    13568400.00   0.122685E-07   0.382289E-02   0.202645E+04
  1    13568400.00    13572000.00   0.122685E-07   0.379896E-02   0.204013E+04
  1    13572000.00    13575600.00   0.122685E-07   0.377507E-02   0.205372E+04
  1    13575600.00    13579200.00   0.122685E-07   0.375121E-02   0.206722E+04
  1    13579200.00    13582800.00   0.122685E-07   0.372739E-02   0.208064E+04
  1    13582800.00    13586400.00   0.122685E-07   0.370361E-02   0.209397E+04
  1    13586400.00    13590000.00   0.122685E-07   0.367987E-02   0.210722E+04
  1    13590000.00    13593600.00   0.122685E-07   0.365616E-02   0.212038E+04
  1    13593600.00    13597200.00   0.122685E-07   0.363250E-02   0.213346E+04
  1    13597200.00    13600800.00   0.122685E-07   0.360887E-02   0.214645E+04
  1    13600800.00    13604400.00   0.122685E-07   0.358528E-02   0.215936E+04
  1    13604400.00    13608000.00   0.122685E-07   0.356174E-02   0.217218E+04
  1    13608000.00    13611600.00   0.122685E-07   0.353823E-02   0.218492E+04
  1    13611600.00    13615200.00   0.122685E-07   0.351476E-02   0.219757E+04
  1    13615200.00    13618800.00   0.122685E-07   0.349133E-02   0.221014E+04
  1    13618800.00    13622400.00   0.122685E-07   0.346794E-02   0.222263E+04
  1    13622400.00    13626000.00   0.122685E-07   0.344460E-02   0.223503E+04
  1    13626000.00    13629600.00   0.122685E-07   0.342129E-02   0.224734E+04
  1    13629600.00    13633200.00   0.122685E-07   0.339803E-02   0.225958E+04
  1    13633200.00    13636800.00   0.122685E-07   0.337481E-02   0.227173E+04
  1    13636800.00    13640400.00   0.122685E-07   0.335163E-02   0.228379E+04
  1    13640400.00    13644000.00   0.122685E-07   0.332850E-02   0.229577E+04
  1    13644000.00    13647600.00   0.122685E-07   0.330541E-02   0.230767E+04
  1    13647600.00    13651200.00   0.122685E-07   0.328236E-02   0.231949E+04
  1    13651200.00    13654800.00   0.287037E-07   0.327478E-02   0.233128E+04
  1    13654800.00    13658400.00   0.287037E-07   0.326721E-02   0.234304E+04
  1    13658400.00    13662000.00   0.287037E-07   0.325964E-02   0.235478E+04
  1    13662000.00    13665600.00   0.287037E-07   0.325208E-02   0.236648E+04
  1    13665600.00    13669200.00   0.287037E-07   0.324452E-02   0.237816E+04
  1    13669200.00    13672800.00   0.287037E-07   0.323697E-02   0.238982E+04
  1    13672800.00    13676400.00   0.287037E-07   0.322942E-02   0.240144E+04
  1    13676400.00    13680000.00   0.287037E-07   0.322188E-02   0.241304E+04
  1    13680000.00    13683600.00   0.287037E-07   0.321434E-02   0.242461E+04
  1    13683600.00    13687200.00   0.287037E-07   0.320681E-02   0.243616E+04
  1    13687200.00    13690800.00   0.287037E-07   0.319928E-02   0.244767E+04
  1    13690800.00    13694400.00   0.287037E-07   0.319175E-02   0.245916E+04
  1    13694400.00    13698000.00   0.287037E-07   0.318424E-02   0.247063E+04
  1    13698000.00    13701600.00   0.287037E-07   0.317672E-02   0.248206E+04
  1    13701600.00    13705200.00   0.287037E-07   0.316921E-02   0.249347E+04
  1    13705200.00    13708800.00   0.287037E-07   0.316171E-02   0.250486E+04
  1    13708800.00    13712400.00   0.287037E-07   0.315421E-02   0.251621E+04
  1    13712400.00    13716000.00   0.287037E-07   0.314672E-02   0.252754E+04
  1    13716000.00    13719600.00   0.287037E-07   0.313923E-02   0.253884E+04
  1    13719600.00    13723200.00   0.287037E-07   0.313175E-02   0.255011E+04
  1    13723200.00    13726800.00   0.287037E-07   0.312427E-02   0.256136E+04
  1    13726800.00    13730400.00   0.287037E-07   0.311679E-02   0.257258E+04
  1    13730400.00    13734000.00   0.287037E-07   0.310933E-02   0.258378E+04
  1    13734000.00    13737600.00   0.287037E-07   0.310186E-02   0.259494E+04
  1    13737600.00    13741200.00   0.107292E-06   0.309857E-02   0.260610E+04
  1    13741200.00    13744800.00   0.107292E-06   0.309527E-02   0.261724E+04
  1    13744800.00    13748400.00   0.107292E-06   0.309197E-02   0.262837E+04
  1    13748400.00    13752000.00   0.107292E-06   0.308868E-02   0.263949E+04
  1    13752000.00    13755600.00   0.107292E-06   0.308539E-02   0.265060E+04
  1    13755600.00    13759200.00   0.107292E-06   0.308209E-02   0.266169E+04
  1    13759200.00    13762800.00   0.107292E-06   0.307880E-02   0.267278E+04
  1    13762800.00    13766400.00   0.107292E-06   0.307551E-02   0.268385E+04
  1    13766400.00    13770000.00   0.107292E-06   0.307222E-02   0.269491E+04
  1    13770000.00    13773600.00   0.107292E-06   0.306893E-02   0.270596E+04
  1    13773600.00    13777200.00   0.107292E-06   0.306564E-02   0.271699E+04
  1    13777200.00    13780800.00   0.107292E-06   0.306236E-02   0.272802E+04
  1    13780800.00    13784400.00   0.107292E-06   0.305907E-02   0.273903E+04
  1    13784400.00    13788000.00   0.107292E-06   0.305579E-02   0.275003E+04
  1    13788000.00    13791600.00   0.107292E-06   0.305251E-02   0.276102E+04
  1    13791600.00    13795200.00   0.107292E-06   0.304922E-02   0.277200E+04
  1    13795200.00    13798800.00   0.107292E-06   0.304594E-02   0.278296E+04
  1    13798800.00    13802400.00   0.107292E-06   0.304266E-02   0.279392E+04
  1    13802400.00    13806000.00   0.107292E-06   0.303938E-02   0.280486E+04
  1    13806000.00    13809600.00   0.107292E-06   0.303610E-02   0.281579E+04
  1    13809600.00    13813200.00   0.107292E-06   0.303283E-02   0.282671E+04
  1    13813200.00    13816800.00   0.107292E-06   0.302955E-02   0.283761E+04
  1    13816800.00    13820400.00   0.107292E-06   0.302628E-02   0.284851E+04
  1    13820400.00    13824000.00   0.107292E-06   0.302300E-02   0.285939E+04
  1    13824000.00    13827600.00   0.254630E-08   0.302509E-02   0.287028E+04
  1    13827600.00    13831200.00   0.254630E-08   0.302717E-02   0.288118E+04
  1    13831200.00    13834800.00   0.254630E-08   0.302925E-02   0.289208E+04
  1    13834800.00    13838400.00   0.254630E-08   0.303134E-02   0.290300E+04
  1    13838400.00    13842000.00   0.254630E-08   0.303342E-02   0.291392E+04
  1    13842000.00    13845600.00   0.254630E-08   0.303551E-02   0.292484E+04
  1    13845600.00    13849200.00   0.254630E-08   0.303760E-02   0.293578E+04
  1    13849200.00    13852800.00   0.254630E-08   0.303968E-02   0.294672E+04
  1    13852800.00    13856400.00   0.254630E-08   0.304177E-02   0.295767E+04
  1    13856400.00    13860000.00   0.254630E-08   0.304386E-02   0.296863E+04
  1    13860000.00    13863600.00   0.254630E-08   0.304595E-02   0.297960E+04
  1    13863600.00    13867200.00   0.254630E-08   0.304803E-02   0.299057E+04
  1    13867200.00    13870800.00   0.254630E-08   0.305012E-02   0.300155E+04
  1    13870800.00    13874400.00   0.254630E-08   0.305221E-02   0.301254E+04
  1    13874400.00    13878000.00   0.254630E-08   0.305430E-02   0.302353E+04
  1    13878000.00    13881600.00   0.254630E-08   0.305639E-02   0.303454E+04
  1    13881600.00    13885200.00   0.254630E-08   0.305848E-02   0.304555E+04
  1    13885200.00    13888800.00   0.254630E-08   0.306057E-02   0.305657E+04
  1    13888800.00    13892400.00   0.254630E-08   0.306266E-02   0.306759E+04
  1    13892400.00    13896000.00   0.254630E-08   0.306476E-02   0.307862E+04
  1    13896000.00    13899600.00   0.254630E-08   0.306685E-02   0.308966E+04
  1    13899600.00    13903200.00   0.254630E-08   0.306894E-02   0.310071E+04
  1    13903200.00    13906800.00   0.254630E-08   0.307103E-02   0.311177E+04
  1    13906800.00    13910400.00   0.254630E-08   0.307313E-02   0.312283E+04
  1    13910400.00    13914000.00   0.115741E-09   0.306595E-02   0.313387E+04
  1    13914000.00    13917600.00   0.115741E-09   0.305879E-02   0.314488E+04
  1    13917600.00    13921200.00   0.115741E-09   0.305163E-02   0.315587E+04
  1    13921200.00    13924800.00   0.115741E-09   0.304447E-02   0.316683E+04
  1    13924800.00    13928400.00   0.115741E-09   0.303732E-02   0.317776E+04
  1    13928400.00    13932000.00   0.115741E-09   0.303017E-02   0.318867E+04
  1    13932000.00    13935600.00   0.115741E-09   0.302303E-02   0.319955E+04
  1    13935600.00    13939200.00   0.115741E-09   0.301589E-02   0.321041E+04
  1    13939200.00    13942800.00   0.115741E-09   0.300876E-02   0.322124E+04
  1    13942800.00    13946400.00   0.115741E-09   0.300163E-02   0.323205E+04
  1    13946400.00    13950000.00   0.115741E-09   0.299451E-02   0.324283E+04
  1    13950000.00    13953600.00   0.115741E-09   0.298740E-02   0.325358E+04
  1    13953600.00    13957200.00   0.115741E-09   0.298028E-02   0.326431E+04
  1    13957200.00    13960800.00   0.115741E-09   0.297318E-02   0.327501E+04
  1    13960800.00    13964400.00   0.115741E-09   0.296607E-02   0.328569E+04
  1    13964400.00    13968000.00   0.115741E-09   0.295898E-02   0.329634E+04
  1    13968000.00    13971600.00   0.115741E-09   0.295189E-02   0.330697E+04
  1    13971600.00    13975200.00   0.115741E-09   0.294480E-02   0.331757E+04
  1    13975200.00    13978800.00   0.115741E-09   0.293772E-02   0.332815E+04
  1    13978800.00    13982400.00   0.115741E-09   0.293064E-02   0.333870E+04
  1    13982400.00    13986000.00   0.115741E-09   0.292357E-02   0.334922E+04
  1    13986000.00    13989600.00   0.115741E-09   0.291651E-02   0.335972E+04
  1    13989600.00    13993200.00   0.115741E-09   0.290945E-02   0.337020E+04
  1    13993200.00    13996800.00   0.115741E-09   0.290239E-02   0.338065E+04
  1    13996800.00    14000400.00   0.937500E-08   0.290112E-02   0.339109E+04
  1    14000400.00    14004000.00   0.937500E-08   0.289984E-02   0.340153E+04
  1    14004000.00    14007600.00   0.937500E-08   0.289856E-02   0.341196E+04
  1    14007600.00    14011200.00   0.937500E-08   0.289729E-02   0.342239E+04
  1    14011200.00    14014800.00   0.937500E-08   0.289601E-02   0.343282E+04
  1    14014800.00    14018400.00   0.937500E-08   0.289473E-02   0.344324E+04
  1    14018400.00    14022000.00   0.937500E-08   0.289346E-02   0.345366E+04
  1    14022000.00    14025600.00   0.937500E-08   0.289218E-02   0.346407E+04
  1    14025600.00    14029200.00   0.937500E-08   0.289091E-02   0.347448E+04
  1    14029200.00    14032800.00   0.937500E-08   0.288963E-02   0.348488E+04
  1    14032800.00    14036400.00   0.937500E-08   0.288836E-02   0.349528E+04
  1    14036400.00    14040000.00   0.937500E-08   0.288708E-02   0.350567E+04
  1    14040000.00    14043600.00   0.937500E-08   0.288581E-02   0.351606E+04
  1    14043600.00    14047200.00   0.937500E-08   0.288453E-02   0.352644E+04
  1    14047200.00    14050800.00   0.937500E-08   0.288326E-02   0.353682E+04
  1    14050800.00    14054400.00   0.937500E-08   0.288198E-02   0.354720E+04
  1    14054400.00    14058000.00   0.937500E-08   0.288071E-02   0.355757E+04
  1    14058000.00    14061600.00   0.937500E-08   0.287944E-02   0.356794E+04
  1    14061600.00    14065200.00   0.937500E-08   0.287816E-02   0.357830E+04
  1    14065200.00    14068800.00   0.937500E-08   0.287689E-02   0.358865E+04
  1    14068800.00    14072400.00   0.937500E-08   0.287562E-02   0.359901E+04
  1    14072400.00    14076000.00   0.937500E-08   0.287434E-02   0.360935E+04
  1    14076000.00    14079600.00   0.937500E-08   0.287307E-02   0.361970E+04
  1    14079600.00    14083200.00   0.937500E-08   0.287180E-02   0.363003E+04
  1    14083200.00    14086800.00   0.996528E-07   0.286556E-02   0.364035E+04
  1    14086800.00    14090400.00   0.996528E-07   0.285933E-02   0.365064E+04
  1    14090400.00    14094000.00   0.996528E-07   0.285310E-02   0.366092E+04
  1    14094000.00    14097600.00   0.996528E-07   0.284688E-02   0.367116E+04
  1    14097600.00    14101200.00   0.996528E-07   0.284066E-02   0.368139E+04
  1    14101200.00    14104800.00   0.996528E-07   0.283444E-02   0.369159E+04
  1    14104800.00    14108400.00   0.996528E-07   0.282823E-02   0.370178E+04
  1    14108400.00    14112000.00   0.996528E-07   0.282203E-02   0.371194E+04
  1    14112000.00    14115600.00   0.996528E-07   0.281583E-02   0.372207E+04
  1    14115600.00    14119200.00   0.996528E-07   0.280963E-02   0.373219E+04
  1    14119200.00    14122800.00   0.996528E-07   0.280344E-02   0.374228E+04
  1    14122800.00    14126400.00   0.996528E-07   0.279725E-02   0.375235E+04
  1    14126400.00    14130000.00   0.996528E-07   0.279106E-02   0.376240E+04
  1    14130000.00    14133600.00   0.996528E-07   0.278488E-02   0.377242E+04
  1    14133600.00    14137200.00   0.996528E-07   0.277871E-02   0.378243E+04
  1    14137200.00    14140800.00   0.996528E-07   0.277254E-02   0.379241E+04
  1    14140800.00    14144400.00   0.996528E-07   0.276637E-02   0.380237E+04
  1    14144400.00    14148000.00   0.996528E-07   0.276021E-02   0.381230E+04
  1    14148000.00    14151600.00   0.996528E-07   0.275405E-02   0.382222E+04
  1    14151600.00    14155200.00   0.996528E-07   0.274789E-02   0.383211E+04
  1    14155200.00    14158800.00   0.996528E-07   0.274175E-02   0.384198E+04
  1    14158800.00    14162400.00   0.996528E-07   0.273560E-02   0.385183E+04
  1    14162400.00    14166000.00   0.996528E-07   0.272946E-02   0.386165E+04
  1    14166000.00    14169600.00   0.996528E-07   0.272333E-02   0.387146E+04
